I. Al Shuayl,23,Saudi Arabia,59,LB
N. Medvedev,23,Russia,65,GK
Claude Gonçalves,24,Portugal,67,CDM
J. Torres,21,Argentina,68,RM
D. Santon,27,Italy,76,LB
J. Ramírez,25,Argentina,73,LW
O. Akhmedov,30,Uzbekistan,75,CM
F. Mussa,22,Tanzania,62,LM
D. Ernst,27,Germany,63,RB
J. Hoogma,20,Netherlands,69,CB
E. Dubickas,19,Lithuania,53,CF
L. Antonelli,31,Italy,76,LB
J. Maghoma,30,DR Congo,70,LM
E. Omondi,23,Kenya,61,RW
J. Romanski,18,England,54,LB
B. Zamora,20,Colombia,51,CM
T. Davies,26,England,62,CB
J. McCourt,22,England,61,CM
A. Marchesano,27,Switzerland,66,CM
T. Renault,34,France,66,GK
K. Callan-McFadden,23,Republic of Ireland,59,RCB
Lee Jin Hyung,30,Korea Republic,62,GK
D. Foulon,19,Belgium,61,LB
A. Al Shamrani,24,Saudi Arabia,59,CB
F. Coloccini,36,Argentina,72,CB
J. Clarke-Salter,20,England,69,LCB
Fred Soidares,34,Brazil,67,LB
J. O'Brien,30,Scotland,63,CM
L. Caldirola,27,Italy,72,CB
A. Bonnet,31,France,68,LM
Mama Baldé,22,Guinea Bissau,68,RW
J. Calle,27,Colombia,64,CAM
J. Lindgren,20,Sweden,54,GK
T. Elyounoussi,30,Norway,73,LM
Rufo,25,Spain,67,CAM
T. Bonga,21,Germany,61,ST
P. McLain,29,United States,60,GK
C. Kountouriotis,20,Greece,60,RW
H. Duman,19,Norway,56,CM
A. Pulido,27,Mexico,74,ST
Rodrigo,27,Spain,83,ST
N. Royón,27,Uruguay,63,RS
Y. Avcılar,19,Turkey,56,CB
G. Crociata,20,Italy,62,CAM
G. Zampano,24,Italy,64,RM
M. Castaño,19,Colombia,56,CAM
Pep Biel,21,Spain,64,CM
A. Absalem,21,Netherlands,64,LB
J. Doherty,17,Republic of Ireland,54,CDM
A. Faltsetas,30,Sweden,66,RCM
K. Babacar,25,Senegal,75,ST
S. Román,23,Colombia,65,GK
M. Fonseca,22,Argentina,59,ST
G. Pezzella,20,Italy,71,LB
César,25,Brazil,69,CB
B. Barclay,21,England,58,CB
H. Taniguchi,33,Japan,66,CB
A. Lajami,22,Saudi Arabia,60,LCB
D. Yedlin,24,United States,76,RB
J. Baxter,17,England,51,CM
M. Sawa,35,Japan,59,ST
F. Kurto,27,Poland,66,GK
S. Pinas,20,Netherlands,64,CB
S. Ngom,25,Senegal,67,ST
M. Guezoui,29,France,65,ST
Wallace,30,Brazil,73,RCB
A. Ekdal,28,Sweden,76,LCM
G. Ochoa,32,Mexico,77,GK
M. Lieder,28,Netherlands,66,ST
E. Rivière,28,France,69,ST
G. Botos,17,Greece,54,CAM
K. Dawson,28,Republic of Ireland,66,RM
Yoo Seung Min,19,Korea Republic,60,LS
R. Arias,25,Uruguay,67,LCB
C. De Norre,21,Belgium,70,LM
T. Odusina,18,England,58,CB
J. Green,23,England,63,RM
R. Borkała,19,Poland,58,RM
J. Valencia,32,Colombia,68,LB
Aitor Sanz,33,Spain,73,CDM
Song Jin Hyung,30,Korea Republic,65,CM
P. Larsen,29,Norway,65,CM
S. Moussa,30,Tunisia,61,ST
T. Ream,30,United States,73,CB
F. Kaplan,29,Turkey,68,GK
D. Phillips,23,England,66,GK
I. Piatti,33,Argentina,80,LW
H. Al Ruwaili,23,Saudi Arabia,53,RB
M. Donald,29,Netherlands,70,RDM
D. Lalhlimpuia,20,India,54,
R. Cierzniak,35,Poland,66,GK
C. Amissi,28,Burundi,65,LDM
C. Clark,28,Republic of Ireland,76,CB
K. Mizunuma,28,Japan,67,RM
A. Al Sharid,24,Saudi Arabia,60,CDM
N. Rehnen,21,Germany,63,GK
D. Lyness,26,England,57,GK
B. Körk,38,Turkey,65,GK
N. Sheron,20,England,55,CB
J. Duque,26,Colombia,73,CDM
I. Konaté,19,France,74,RCB
S. Omeonga,22,Belgium,60,CM
A. Pattison,20,England,60,LCM
Y. Gerhardt,24,Germany,74,RCM
S. Jaime,31,Argentina,67,ST
Alex Rodríguez,24,Spain,64,CM
M. Parada,20,Chile,56,CAM
M. Bíttolo,28,Argentina,67,LB
I. Mhirsi,24,Tunisia,67,LM
Carlos Abad,23,Spain,67,GK
Bojan,27,Spain,75,CAM
V. Sakor,22,Norway,64,RCM
Qiu Shengjiong,32,China PR,57,GK
Kim Jin Hyuk,25,Korea Republic,63,RCB
L. Chiaretti,30,Brazil,68,CAM
B. Carrasco,27,Chile,72,RM
M. Heider,32,Germany,67,RM
M. Nalepa,23,Poland,62,LDM
G. González,30,Costa Rica,77,RCB
J. Gómez,27,Argentina,67,RB
Lei Tenglong,27,China PR,65,LCB
A. Hadžiahmetović,21,Bosnia Herzegovina,65,LM
J. Rose,23,England,63,GK
S. Sané,25,Germany,65,ST
A. Mena,30,Ecuador,72,RW
L. Boyce,27,Northern Ireland,70,ST
M. Urwin,24,England,53,GK
Guilherme,32,Russia,78,GK
N. Kikuchi,33,Japan,61,CB
T. Andreu,30,France,67,CAM
A. Koura,25,Burkina Faso,67,ST
R. Grym,19,Poland,51,CM
Júlio Tavares,29,Cape Verde,75,ST
M. Braithwaite,27,Denmark,75,ST
S. Ingason,24,Iceland,73,CB
J. Grant,30,Jamaica,64,LM
M. Benítez,24,Argentina,76,CAM
D. Hylton,29,England,68,ST
S. Conneely,29,Republic of Ireland,65,CDM
Rubén Mesa,26,Spain,62,ST
D. Amartey,23,Ghana,75,RB
J. Vega,20,Mexico,61,ST
N. Barona,20,Colombia,61,LM
Martin Cordeia,34,Brazil,71,CAM
A. Tanaka,19,Japan,62,CM
N. Spolli,35,Argentina,75,CB
I. Mathew,21,Nigeria,69,RCM
D. Rojas,23,Chile,71,CAM
C. Hall,20,England,59,ST
O. Benítez,25,Argentina,70,RW
E. Mendy,26,Senegal,73,GK
A. Spörle,22,Argentina,69,LB
William,26,Brazil,74,ST
R. Lawan,30,Sweden,60,CM
H. Lozano,22,Mexico,81,LS
R. Escobar,21,Chile,56,ST
F. Bahlouli,23,France,69,CAM
G. Abregú,20,Argentina,58,RB
C. Rzonca,21,England,58,CAM
D. Høegh,27,Denmark,67,RCB
Gelson Martins,23,Portugal,82,RM
A. Tinnerholm,27,Sweden,71,RB
L. Bogdan,22,Croatia,58,CB
D. Sosa,26,Argentina,62,LW
Felipe,30,Brazil,70,LCB
N. Gallardo,20,Argentina,58,LB
F. Bardi,26,Italy,74,GK
B. Pringle,29,England,65,LM
H. Al Sibyani,19,Saudi Arabia,55,LB
S. Brown,33,Scotland,77,CDM
L. Camp,33,Northern Ireland,67,GK
H. Sogahata,38,Japan,68,GK
A. Kostić,22,Serbia,61,RM
V. Marcel,21,France,69,RW
D. Benlamri,28,Algeria,71,CB
G. Klok,27,Netherlands,64,RB
Claudemir,30,Brazil,75,RCM
M. Hildebrandt,29,United States,65,GK
J. Toledo,32,Argentina,70,ST
M. Schönbächler,28,Switzerland,69,RM
A. Oukidja,29,Algeria,71,GK
J. Łoś,17,Poland,55,ST
F. Mussis,26,Argentina,74,CDM
S. Whaler,17,England,50,RM
Cao Ziheng,23,China PR,58,ST
A. Konradsen,27,Norway,70,CM
C. Dilo,24,France,61,GK
L. Garbutt,25,England,67,LB
R. Thomas,30,France,76,LCB
Linares,35,Spain,69,ST
J. Bruhns,19,Germany,59,GK
T. Geyer,27,Germany,67,LCB
P. O'Conor,30,Republic of Ireland,57,RCM
G. Friend,30,England,71,LB
U. Cardona,19,Mexico,66,LM
L. Roberts,23,England,66,GK
E. Berko,23,Germany,68,RM
M. Moënza,24,Sweden,61,LB
D. Dainelli,39,Italy,73,CB
M. De Iriondo,25,Argentina,65,CDM
M. Huber,28,Austria,64,CB
E. Correa,25,Colombia,66,ST
G. Mutombo,22,France,62,CB
D. Tošić,33,Serbia,74,LCB
S. Pontisso,21,Italy,65,CM
A. Jerez,19,Chile,56,GK
P. Zinckernagel,23,Denmark,67,RW
B. Zuculini,25,Argentina,73,CDM
S. Palacios,26,Argentina,71,RM
Lee You Hyeon,21,Korea Republic,65,RW
I. Minchev,27,Bulgaria,61,CM
Zhang Wei,25,China PR,59,LB
L. Dvali,23,Georgia,67,LCB
D. Mehmedovic,20,Austria,51,LB
R. Moreira,21,Argentina,63,LCB
E. Henschel,21,Germany,59,RM
P. Verhaegh,34,Netherlands,74,RB
Marlion Rolim,26,Brazil,71,LAM
Oriol Busquets,19,Spain,67,CDM
M. Pjaca,23,Croatia,76,LW
Y. Takahashi,33,Japan,66,LDM
M. te Vrede,26,Netherlands,68,ST
C. Colkett,21,England,65,CM
B. Mokulu,28,DR Congo,70,RS
S. Falette,26,Guinea,74,CB
A. Vršajevič,32,Bosnia Herzegovina,68,RB
Carlos Soler,21,Spain,80,RM
J. Ayala,30,Argentina,65,GK
A. Vergara,22,Chile,52,ST
J. Günther-Schmidt,23,Germany,65,RS
M. Kremer,28,Germany,59,RM
P. Barrera,31,Mexico,71,RM
P. Ofosu-Ayeh,26,Ghana,67,RB
J. Davidson,27,Australia,64,LB
Cho Yong Hyung,34,Korea Republic,66,CB
N. Kebano,26,DR Congo,71,LW
J. Chunga,26,Colombia,69,GK
H. Shala,26,Norway,67,RW
Erik Expósito,22,Spain,65,ST
Wang Yaopeng,23,China PR,57,LCB
N. Díaz,19,Chile,62,LCB
G. Sandoval,22,Mexico,71,LM
A. Correa,33,Colombia,74,LCB
Pol,26,Spain,64,GK
S. Gonda,29,Japan,68,GK
D. Dessena,31,Italy,70,LCM
M. Larrondo,29,Chile,70,ST
A. Bangoura,26,Guinea,68,RM
Y. Wildschut,26,Netherlands,69,LM
V. Piechocki,21,France,54,CAM
T. Delaine,26,France,70,LB
Cao Yunding,28,China PR,71,LM
Oier,32,Spain,71,RDM
M. Gebers,32,Germany,65,CB
D. Criscito,31,Italy,80,LCB
P. Gallese,28,Peru,72,GK
J. Albert,26,France,61,CB
M. te Wierik,26,Netherlands,71,RCB
L. Mulholland,29,England,66,CM
S. Gashi,29,Albania,71,RS
A. Whiteman,19,England,61,GK
P. Kirkevold,27,Norway,69,LS
G. Alucema,25,Chile,63,RB
R. Giles,18,England,56,LWB
I. Łasicki,23,Poland,60,CB
F. Kamberi,23,Switzerland,67,ST
G. Cros,23,France,65,LB
J. Ledley,31,Wales,72,CDM
J. Ikoko,24,DR Congo,73,RB
Yang Xiaotian,28,China PR,63,LB
A. Öhman,20,Sweden,52,RWB
J. Quiñones,28,Colombia,71,RCB
A. Le Tallec,33,France,66,ST
E. Zelazny,26,France,71,GK
M. Koné,24,France,62,CB
D. Mendiseca,22,Paraguay,67,LB
S. Herrera,23,Colombia,63,ST
F. Valverde,19,Uruguay,74,CM
M. Ziereis,25,Germany,63,ST
R. Atassi,27,Morocco,64,LCB
M. Grundmann,20,Germany,56,CB
W. Montoya,24,Argentina,71,RM
P. Jagne,28,Gambia,68,LM
L. Spence,22,Scotland,62,
H. Henao,31,Colombia,71,RDM
A. Blondell,24,Venezuela,67,ST
E. Insúa,29,Argentina,76,LWB
S. Bone,19,England,58,CDM
J. Bond,25,England,64,GK
P. Hoffmann,26,Germany,65,RM
Riqui Puig,18,Spain,69,CM
B. Džemaili,32,Switzerland,77,LCM
S. Williams,28,United States,66,RB
J. Zea,19,Colombia,57,ST
V. Guzmán,23,Mexico,75,RCM
Augusto,30,Portugal,67,CDM
Feng Renliang,30,China PR,64,RW
T. Cleverley,28,England,76,CM
André Milazisco,34,Brazil,71,GK
P. Mbodji,20,Senegal,60,CM
Angel Sánchez,20,Spain,61,LM
J. Plašil,36,Czech Republic,71,CM
Waguininho,28,Brazil,70,ST
A. Al Shammary,22,Saudi Arabia,60,LM
B. Urbański,20,Poland,61,CM
D. Lafferty,29,Northern Ireland,67,LWB
Crespo,31,Spain,74,RCB
Kike García,28,Spain,79,ST
P. Pusic,19,Switzerland,60,RCM
Dani Jiménez,28,Spain,70,GK
J. Sievers,23,Germany,60,GK
P. Sagna,27,Senegal,70,RB
E. Soriano,29,Germany,67,ST
A. Ademi,27,FYR Macedonia,74,RDM
V. Rosier,21,France,74,RB
J. McDonnell,24,England,58,GK
A. McEneff,22,Republic of Ireland,63,CM
J. Morris,26,England,67,LM
G. Pintidis,18,Germany,52,CM
M. Al Thani,21,Saudi Arabia,55,RM
G. Jara,32,Chile,74,CB
A. Aldrete,30,Mexico,69,LB
S. Avellaneda,28,Colombia,65,GK
João Lopes,22,Brazil,62,GK
Danny,34,Portugal,76,CAM
G. Maley,35,Scotland,54,GK
Park Chu Young,32,Korea Republic,67,LS
A. Blake,27,Jamaica,75,GK
O. Fernández,25,Colombia,69,RCM
D. Boer,37,Netherlands,69,GK
A. Siebeck,24,Germany,60,CM
G. Miura,23,Japan,67,RCB
Y. Gómez Andrade,26,Colombia,73,CB
Feng Xiaoting,32,China PR,71,RCB
K. Kaïboue,19,France,59,CDM
C. Walton,22,England,70,GK
J. Giménez,23,Uruguay,84,RCB
S. Hanni,27,Algeria,76,LW
T. Kraft,29,Germany,76,GK
M. Bakakis,27,Greece,72,RB
J. Ramis,28,Uruguay,69,ST
T. Darikwa,26,Zimbabwe,71,RB
P. Sotiriou,25,Cyprus,69,LS
S. Baldock,29,England,68,ST
R. Lindgren,33,Sweden,69,RCB
I. Traoré,29,Ivory Coast,65,CAM
N. Bungert,31,Germany,73,CB
A. Taggart,25,Australia,68,ST
E. Boldewijn,25,Netherlands,66,RM
E. Adu,27,Ghana,71,CM
F. Kamano,22,Guinea,77,LW
Y. González,23,Colombia,66,CAM
David Concha,21,Spain,68,RM
K. Moreno,17,Colombia,61,CB
S. Bösel,23,Germany,64,RDM
K. Miyahara,22,Japan,65,RB
P. Teixeira,19,Switzerland,54,LM
W. Faríñez,20,Venezuela,73,GK
Zé Luís,27,Cape Verde,79,ST
S. Solli,20,Norway,58,RW
M. Fernández,32,Chile,75,LDM
V. Oliver,26,England,59,ST
P. Samiec-Talar,16,Poland,55,ST
M. Fofana,26,Ivory Coast,71,LM
Miranda,33,Brazil,85,CB
Gao Jiarun,23,China PR,59,CM
S. Marinović,26,New Zealand,68,GK
D. Manos,23,Greece,68,ST
J. McAtee,18,England,54,ST
A. Södlund,21,Norway,60,RM
Léo Príncipe,21,Brazil,64,RB
F. Diedhiou,25,Senegal,73,LS
Merino,22,Spain,75,CM
R. Acquah,21,Ghana,58,CDM
T. Ciğerci,26,Turkey,73,CDM
D. Da Silva,30,France,77,RCB
P. Charruau,24,France,64,GK
D. Appiah,26,France,71,RB
F. Klos,30,Germany,71,RS
M. Ríos,34,Chile,66,RM
M. Etuin,22,France,62,CM
B. Galloway,22,England,67,LB
V. Grifo,25,Italy,77,LM
K. Ellison,39,England,57,LM
S. Nattestad,23,Faroe Islands,62,CB
J. Harris,31,England,58,CM
J. Greguš,27,Slovakia,69,CM
R. Ligeon,26,Netherlands,68,RB
K. Nowak,23,Poland,62,RM
F. Zoko,34,Ivory Coast,64,ST
G. Tegue,18,Colombia,50,CB
A. Al Malki,23,Saudi Arabia,62,
S. McNulty,34,England,64,RCB
Reinildo,24,Mozambique,66,LB
Sui Weijie,35,China PR,62,GK
L. Abecasis,28,Argentina,72,RB
O. Sims,17,England,54,LM
D. Didavi,28,Germany,80,CAM
K. Hori,19,Japan,54,CAM
E. Johansson,29,Sweden,73,LCB
M. Komenda,21,Germany,60,LCB
M. Mirahmetjan,27,China PR,64,RCM
Diogo Coelho,24,Portugal,69,CB
R. Tarifeño,21,Chile,65,ST
B. Källman,19,Finland,61,ST
J. Obrian,23,Colombia,62,RM
J. Marié,26,France,73,CM
M. Valenta,18,Czech Republic,55,CM
C. Horgan,23,Republic of Ireland,60,RB
A. Toşca,26,Romania,68,LB
W. Saïd,23,France,73,LM
G. Tsitaishvili,17,Ukraine,52,RM
A. Angoula,37,France,66,CB
V. Rodić,24,Montenegro,67,RM
A. Schürrle,27,Germany,77,RM
T. Clarke,30,England,71,RB
E. Pastrana,18,Mexico,54,CB
J. Riley,21,England,66,RB
E. Williamson,21,United States,53,CAM
B. Berisha,32,Kosovo,70,ST
D. Barbona,23,Argentina,70,LM
M. Awoudja,20,Germany,61,CB
D. Ortiz,25,Paraguay,68,LCB
C. Oliveira Souza,22,Brazil,70,RM
M. Mikić,38,Croatia,66,RM
G. Sandomierski,28,Poland,64,GK
M. Gelabert,36,Argentina,66,CDM
Fábio Sturgeon,24,Portugal,70,RM
G. Bushchan,24,Ukraine,68,GK
L. Rogerson,20,New Zealand,57,ST
L. Cadamuro,30,Algeria,68,LCB
A. Peláez,24,Mexico,60,GK
Romário,32,Brazil,67,LCM
N. Taravel,23,France,62,CB
G. Lo Celso,22,Argentina,80,RCM
K. Osako,18,Japan,56,GK
Eltildo Correia,26,Brazil,76,RCB
T. Miller,28,England,61,RWB
Wang Wei,29,China PR,59,LM
G. Escalante,25,Argentina,77,CDM
K. Osorio,24,Colombia,65,LCM
A. Browne,23,Republic of Ireland,73,CAM
S. Hornby,23,England,59,GK
J. Ščuk,27,Bosnia Herzegovina,61,LDM
A. Ndiaye Diedhiou,21,Senegal,76,LM
J. Ménez,31,France,73,ST
R. Taylor,30,England,66,ST
J. Meram,29,Iraq,72,LM
Rubén Enri,20,Spain,62,ST
Auro,22,Brazil,69,RB
K. Ito,19,Japan,56,LB
O. Şahiner,26,Turkey,75,RM
T. Serero,28,South Africa,75,RCM
A. Baba,23,Ghana,74,LB
Y. Verschaeren,16,Belgium,62,CAM
J. Tah,22,Germany,83,CB
J. Cousins,24,England,66,CM
Diego Tardelli,33,Brazil,76,LS
O. De Wolf,21,Belgium,69,GK
Nicholas Aldair,26,Brazil,75,RS
S. Mraz,21,Slovakia,68,ST
U. Đurđević,24,Serbia,70,ST
Paulinho,30,Brazil,69,LS
L. Diaby Fadiga,17,France,64,ST
Han Rongze,25,China PR,58,GK
S. Nakahara,24,Japan,62,CM
J. Sellars,22,England,63,LM
Marc Vales,28,Andorra,62,CB
P. Mainka,23,Germany,66,RCB
C. Kazim-Richards,31,Turkey,69,RS
J. Carranza,37,Argentina,69,GK
D. Rodríguez,28,Uruguay,75,RCM
M. García,19,Colombia,55,ST
R. Becker,21,Germany,64,RB
G. Medel,30,Chile,81,RCB
K. Volland,25,Germany,81,ST
B. Sharp,32,England,71,LS
F. Mattia,30,Argentina,69,RCB
F. Eguelfi,23,Italy,63,LM
P. Zebli,20,Ivory Coast,63,CDM
Sergio Santos,23,Brazil,69,LS
D. Ospina,29,Colombia,79,GK
Y. Dhanda,19,England,63,CAM
C. Ikonomidis,23,Australia,68,CAM
K. Ellis,27,United States,65,RB
R. Orsolini,21,Italy,73,RW
S. Gonther,31,Germany,69,CB
J. Galván,26,Argentina,72,CB
D. Mushitu,18,Sweden,56,ST
M. Baude,28,Germany,62,RB
V. Tranberg,21,Denmark,64,RCB
M. Ellingsen,23,Norway,64,CM
E. Ruiz,20,Colombia,63,GK
O. Palmer,26,England,62,RS
Kel Perinho,34,Brazil,74,RCB
P. Jones,32,England,63,GK
C. Rentería,22,Colombia,65,CDM
N. Knothe,19,Germany,60,CB
I. Saavedra,19,Chile,66,RCM
F. Sørensen,26,Denmark,73,CB
H. Zapata,23,Colombia,66,RM
Jamiro Monteiro,24,Cape Verde,70,CM
L. Lollo,27,Italy,71,CM
A. Kay,35,England,60,CDM
Vieirinha,32,Portugal,76,LB
A. Nouri,28,Norway,67,RB
D. Saint-Louis,23,Congo,69,LW
A. Powell,23,Jamaica,69,RB
D. Pender,33,Republic of Ireland,59,RB
K. Yakob,17,Sweden,52,CM
Pablo Sarabia,26,Spain,82,RCM
C. Doucouré,18,Mali,66,LDM
M. Michel,26,France,70,GK
S. Badji,28,Senegal,72,RDM
L. Talbro,19,Denmark,53,RB
F. Brorsson,21,Sweden,59,LS
S. Grytebust,28,Norway,74,GK
J. Pourtau,18,Argentina,56,GK
M. Koval,25,Ukraine,68,GK
D. Calabria,21,Italy,78,RB
T. Meißner,27,Germany,68,LCB
A. Hughes,38,Northern Ireland,65,CB
K. Appin,20,France,62,RW
L. Tawamba,28,Cameroon,69,ST
Dai Lin,30,China PR,70,RCB
A. Amaya,17,Colombia,62,RM
G. dos Santos,29,Mexico,75,CF
S. Squire,18,England,47,CDM
Wu Lei,26,China PR,76,RW
A. Gignac,32,France,80,ST
M. Männel,30,Germany,71,GK
I. Ouédraogo,29,Burkina Faso,65,ST
H. Sy,22,Mauritania,62,LB
N. Zanellato,20,Italy,63,CM
K. Rauhut,28,Germany,60,GK
Lee Hoo Gwon,27,Korea Republic,63,CM
Robert,17,Spain,61,RW
S. Pawłowski,31,Poland,63,CAM
T. Lockyer,23,Wales,68,RCB
J. Grealish,22,England,76,LCM
D. Iorfa,23,England,67,RWB
L. Donnelly,22,Northern Ireland,60,RB
L. Sané,22,Germany,86,LW
L. Majer,20,Croatia,71,CAM
G. Bellusci,28,Italy,70,RCB
J. Bamba,22,France,73,LM
L. Robles,31,Mexico,67,CM
O. Şahin,20,Turkey,56,LM
D. Butler,23,England,62,LWB
J. Villafaña,28,United States,69,LB
J. Miszczuk,27,Poland,50,GK
N. Fujita,31,Japan,63,CM
J. Sambia,21,France,70,CM
Aarón,22,Spain,62,GK
Botelhinonsa,30,Brazil,66,RB
M. Darmian,28,Italy,76,LB
D. Schmidt,25,Argentina,63,CB
E. Giaccherini,33,Italy,77,LW
Gabriel Jesus,21,Brazil,83,ST
J. Oumari,29,Lebanon,66,LCB
H. Kamara,24,France,64,LM
L. Daniels,30,England,65,GK
J. Kana-Biyik,28,Cameroon,74,RCB
O. Martínez,32,Paraguay,74,RCM
T. Hysén,36,Sweden,67,ST
C. Ellis,21,Republic of Ireland,56,ST
J. Rebolledo,26,Chile,62,
A. Lafont,19,France,78,GK
B. Thoelke,26,Germany,68,CB
D. Gape,23,England,65,LCM
J. Düker,22,Germany,66,CF
A. Racioppi,19,Switzerland,59,GK
K. Lebon,20,France,58,LW
N. Fernández,22,Argentina,69,ST
N. Rimando,39,United States,71,GK
Matheus,25,Brazil,78,GK
R. Yates,20,England,66,CM
P. Garcés,33,Chile,69,GK
D. de Wit,20,Netherlands,66,CM
T. Abraham,17,England,58,ST
Li Shuai,35,China PR,63,GK
Raúl Lizoain,27,Spain,72,GK
G. Volpe,22,Italy,57,GK
S. Sturaro,25,Italy,75,CM
R. Brewster,18,England,62,ST
J. Oksanen,17,Finland,57,CDM
L. Geertruida,17,Netherlands,64,CB
Shin Chang Moo,25,Korea Republic,63,RM
T. Bayliss,19,England,63,RDM
I. González,26,Mexico,66,RB
Z. Hakeem,19,England,55,ST
E. Ruud,34,Norway,69,RB
C. Eiting,20,Netherlands,70,CM
Davide Eustáquio,26,Brazil,68,CAM
E. Owusu,20,France,66,CDM
Chumi,19,Spain,65,CB
M. Tokida,20,Japan,57,CB
S. Villa,22,Colombia,69,RW
Piao Cheng,28,China PR,67,RCM
B. Taverner,19,England,51,ST
S. Micolta,18,Ecuador,58,ST
J. Cuadrado,30,Colombia,84,RAM
A. Asiri,26,Saudi Arabia,68,RCB
Im Seon Yeong,30,Korea Republic,68,CM
L. Maciel,22,Argentina,67,CDM
D. Błanik,21,Poland,55,RM
Y. Khormi,20,Saudi Arabia,57,CAM
J. Savarino,21,Venezuela,72,RW
Anselmo Meirás,34,Brazil,68,RB
A. Knockaert,26,France,76,RM
D. Opare,27,Ghana,70,RB
A. Erokhin,28,Russia,74,CM
S. Ugarković,23,Australia,68,LDM
D. Loft,31,England,63,CM
M. Figueroa,28,Argentina,66,ST
S. Antonijevic,29,United States,62,CB
I. Sissoko,20,France,69,RCM
Gazzolisco,30,Brazil,77,LB
T. Tillman,19,Germany,60,CAM
M. Heller,32,Germany,73,RM
Adryan,23,Brazil,71,LS
J. Grahl,29,Germany,69,GK
H. Traoré,26,Mali,74,RB
M. Vojvoda,23,Kosovo,68,RB
Barbosaldinho,30,Brazil,70,LCB
Tony Muttinho,34,Brazil,71,RB
S. Ono,38,Japan,54,CM
P. Di Nardo,28,Switzerland,59,RDM
H. Fujiharu,29,Japan,67,LB
I. Lapshov,19,Russia,66,CB
R. D'Haese,19,Belgium,60,LM
C. Sepúlveda,26,Chile,67,LCM
D. Berardi,23,Italy,78,RW
Lee Ki Je,26,Korea Republic,65,LM
P. McGinn,27,Scotland,63,RM
L. Trejo,30,Argentina,63,CB
Paulinho,25,Portugal,77,LS
N. Dorsch,20,Germany,66,RDM
M. Košťál,22,Slovakia,63,LM
E. Apeh,21,Nigeria,66,ST
Y. Diouf,18,France,61,GK
Edu Ramos,26,Spain,69,CDM
A. Hunou,24,France,73,RM
H. Marcelin,18,France,58,CB
Toni Villa,23,Spain,73,CF
T. Flanagan,26,Northern Ireland,66,RCB
E. Salles,24,France,59,GK
Welthon,26,Brazil,74,ST
Diogo Leite,19,Portugal,74,CB
O. Özdemir,20,Turkey,57,RB
L. Burliga,30,Poland,68,RB
T. Paredes,25,Paraguay,66,CB
T. Bongonda,22,Belgium,75,LM
Ruiz de Galarreta,24,Spain,70,RCM
M. Moström,35,Sweden,63,RW
A. Jaakkola,31,Finland,65,GK
P. Struijk,18,Netherlands,61,CB
J. Ramaré,34,France,70,RDM
M. Duffy,32,England,71,CAM
M. Ingvartsen,22,Denmark,70,ST
L. Sané,31,Senegal,74,LCB
Formosandrinho,26,Brazil,77,RS
A. Kenyon,25,England,62,CDM
T. Watson,21,England,60,RB
D. Kiki,24,Benin,64,LB
Jorge Meré,21,Spain,77,CB
B. Acosta,24,Honduras,72,LM
E. Oyeleke,25,England,60,CM
B. Caicedo,26,Ecuador,72,LB
Álex Dos Santos,19,Brazil,61,GK
K. Weidlich,28,Germany,63,CB
A. Baroan,18,France,59,ST
L. Rodríguez,33,Argentina,74,RS
O. Johansson,23,Sweden,57,LM
V. Rüfli,30,Switzerland,69,RB
M. Crimi,28,Italy,66,LCM
C. Holse,19,Denmark,59,RM
P. Strand,23,Norway,66,LW
L. Maniero,19,Italy,58,CM
Kang Ji Hoon,21,Korea Republic,63,RB
A. Al Arishi,23,Saudi Arabia,56,CB
C. Bayala,22,Burkina Faso,65,RM
R. Miyaichi,25,Japan,65,RM
Y. Oyanedel,17,Chile,58,LB
L. Chávez,22,Mexico,64,CM
A. Di María,30,Argentina,84,RM
A. Robertson,24,Scotland,82,LB
R. Donk,32,Netherlands,75,LDM
G. Donyoh,23,Ghana,67,LW
Nauzet,33,Spain,71,GK
J. Buitrago,25,Colombia,63,CDM
T. Ebuehi,22,Nigeria,67,RB
I. Acero,18,Mexico,54,CM
A. Prijović,28,Serbia,77,ST
A. Ildız,21,Turkey,62,CDM
E. Andersson,22,Sweden,63,LM
G. Williams,25,England,62,RWB
K. Trippier,27,England,82,RB
P. Rubio,29,Chile,72,ST
R. Millar,36,Chile,69,RCM
S. Luperto,21,Italy,70,CB
M. Diamé,31,Senegal,75,RCM
O. El Hajjam,27,Morocco,72,RB
E. Suagher,25,Italy,67,RCB
J. Maja,19,England,65,ST
D. Monsalve,34,Colombia,69,CB
M. Stefaniak,23,Germany,69,LW
B. Petković,23,Croatia,71,ST
N. Fuentes,18,Chile,47,RB
D. Čotra,33,Serbia,66,LB
B. Galindo,19,Mexico,61,CB
A. Barnes,21,England,58,RB
Ezkieta,21,Spain,63,GK
R. Griffiths,18,England,61,ST
R. Pasveer,34,Netherlands,69,GK
Y. Baraye,26,Senegal,68,LW
M. Busi,18,Belgium,59,CB
F. Fridriksson,19,Iceland,54,LWB
A. Jahović,31,FYR Macedonia,74,ST
F. Barceló,25,Uruguay,62,LS
R. Quiñonez,26,Bolivia,64,GK
R. Masterson,21,Republic of Ireland,54,ST
L. López,28,Argentina,77,CB
L. Suárez,20,Colombia,63,ST
O. Custodio,23,Switzerland,64,CM
Choe Yeong Joon,26,Korea Republic,68,RCM
